url_path,views_total,views_unique
/gi-bielefeld/sans,24,14
/gi-bielefeld/sans/issues,2,2
/gi-bielefeld/sans/tree/master/src,2,2
/gi-bielefeld/sans/blob/master/SANS-autoN.sh,2,1
/gi-bielefeld/sans/tags,2,1
/gi-bielefeld/sans/blob/approx/src/main.cpp,1,1
/gi-bielefeld/sans/blob/c8de5ef4b2f2030041df8f3538484ce17d73cd7b/src/color.cpp,1,1
/gi-bielefeld/sans/blob/clowm-integration/Dockerfile,1,1
/gi-bielefeld/sans/blob/master/example_data/prasinoviruses/IDs.txt,1,1
/gi-bielefeld/sans/commit/f4a4e72facda5016c18ceb745df45d53c0cf5020,1,1
